RegionName,PTR,ROI,COC,RStdDev
60657,50.13621327,0.116030457,-0.099499919,52.30903071
75070,18.10713482,0.220608484,0.024231029,73.61703972
77494,18.93365473,0.050145314,0.016517175,33.66578685
60614,63.58240903,0.075160904,-0.116053747,52.30903071
79936,9.498123827,-0.109482364,0.13103726,6.692657668
77084,9.429522498,0.08414138,0.151125873,33.66578685
10467,13.35314417,0.167892595,0.089639158,81.28204235
60640,38.08133878,0.234572769,-0.075762643,52.30903071
77449,10.11248852,0.130995173,0.136253025,33.66578685
94109,104.0234588,0.129283824,-0.145012525,214.0716907
11226,30.77709611,0.459525518,-0.055457809,81.28204235
11375,34.65618609,0.318434192,-0.068848474,81.28204235
11235,26.08001022,0.346596923,-0.033049939,81.28204235
37013,11.82741683,0.308844739,0.105235643,82.46228266
90250,21.35135135,0.334523041,-0.002258315,152.3004131
60647,22.87410002,0.308000445,-0.012683248,52.30903071
37211,14.74659522,0.419533359,0.06162202,82.46228266
78660,13.72682044,0.184055243,0.074099361,53.17541725
60618,22.5870792,0.15850106,-0.010656292,52.30903071
10011,366.7657209,0.153922422,-0.174370648,81.28204235
10128,236.023773,0.22182169,-0.168995212,81.28204235
77573,15.00229568,0.168591967,0.056987143,33.66578685
77584,14.72107438,0.141931132,0.060355065,33.66578685
28269,12.1030303,0.161465179,0.097060423,70.56674724
79912,14.70450281,-0.060894572,0.054537798,6.692657668
94565,11.73213312,0.463101837,0.126774511,214.0716907
30349,7.49122807,0.352307156,0.205954291,82.5182468
20002,28.19791157,0.336851601,-0.042702565,40.40026142
90046,68.15315315,0.443269013,-0.1265828,152.3004131
78130,14.59984152,0.14100523,0.059655501,48.38159683
78613,16.80800543,0.167081472,0.036786808,53.17541725
20009,43.979442,0.226695823,-0.09070662,40.40026142
75052,11.31555255,0.241342699,0.113830303,73.61703972
10462,14.38522495,0.186436881,0.07306841,81.28204235
10456,12.60224949,0.272654229,0.104091739,81.28204235
77429,13.99219467,0.125317332,0.069800217,33.66578685
63376,15.17235927,0.056328337,0.049853631,28.58788217
60613,51.33780891,0.208755084,-0.102322231,52.30903071
77479,21.05716253,0.105979948,3.24633E-05,33.66578685
30044,10.7251462,0.231194742,0.123736888,82.5182468
73099,13.31360947,-0.055525757,0.070034764,8.872586383
77036,10.89302112,0.171590474,0.120632566,33.66578685
77433,14.49724518,0.064251106,0.062766101,33.66578685
10463,24.88177403,0.490947001,-0.026507659,81.28204235
11230,38.19657464,0.369552266,-0.079587949,81.28204235
60629,7.968476357,0.140013572,0.201975026,52.30903071
11209,32.45782209,0.156655151,-0.060433995,81.28204235
60625,22.43140689,0.115095996,-0.00958474,52.30903071
30043,13.38011696,0.162120362,0.078239352,82.5182468
75034,24.20661715,0.217765449,-0.020359194,73.61703972
11212,13.68865031,0.353436905,0.085216428,81.28204235
75287,18.85550304,0.232821528,0.017537342,73.61703972
28277,22.10909091,0.14279091,-0.007164345,70.56674724
85032,17.37089202,0.175175736,0.030132243,74.87496948
7030,59.25038344,0.352939267,-0.116992285,81.28204235
11214,26.97149796,0.233963301,-0.037407698,81.28204235
21234,10.52495875,0.022155893,0.130520198,21.02478696
33160,64.6928636,0.327163439,-0.120598926,73.50679662
23464,16.3431677,-0.033141505,0.039609248,21.55516179
77077,18.13016529,0.130754445,0.023737486,33.66578685
94501,28.90616476,0.367845498,-0.047730085,214.0716907
30096,12.92982456,0.177482446,0.085015657,82.5182468
78704,31.14540932,0.203078781,-0.052567217,53.17541725
98052,42.53976961,0.525181224,-0.088808825,131.9832885
77379,14.1184573,0.093673587,0.067905226,33.66578685
75243,16.66103984,0.392667916,0.038980928,73.61703972
11221,33.50907464,0.635773319,-0.066387506,81.28204235
78245,11.07369255,0.091665392,0.111327534,48.38159683
11229,24.77952454,0.320021345,-0.025590344,81.28204235
8701,13.12308282,0.209704142,0.093997754,81.28204235
60619,6.304728546,-0.024206603,0.26062901,52.30903071
90034,49.17186417,0.518523829,-0.103560379,152.3004131
94110,43.48063284,0.364216782,-0.093000086,214.0716907
78666,11.67458164,0.216390942,0.106911426,53.17541725
30024,20.25146199,0.16531448,0.006002502,82.5182468
60610,50.5789064,0.060734904,-0.09956492,52.30903071
44107,14.06602254,0.144946865,0.062480136,26.65282911
75067,13.60567184,0.306444423,0.076577038,73.61703972
33025,13.46883469,0.402544994,0.083379491,73.50679662
33411,14.14182475,0.267206035,0.072500626,73.50679662
33139,131.6214995,0.414977415,-0.15570128,73.50679662
11377,24.36413599,0.284093741,-0.02301385,81.28204235
90044,14.59112959,0.410632842,0.070220221,152.3004131
2169,15.32555283,0.234026827,0.059142084,98.07949625
23462,12.57763975,-0.048132008,0.08606014,21.55516179
90805,15.90783091,0.27749032,0.051549878,152.3004131
66062,18.77037037,0.127091335,0.01703222,42.54244579
44035,7.367149758,-0.089760552,0.17717032,26.65282911
95630,27.20485067,0.146227994,-0.036399186,129.2044897
90650,16.69438669,0.216619046,0.041726835,152.3004131
11234,18.95769427,0.230587345,0.01823698,81.28204235
92683,22.76160776,0.19701557,-0.012385523,152.3004131
85710,13.52201258,0.067079476,0.070349566,42.83554019
78745,16.66101312,0.320515032,0.038762105,53.17541725
11355,28.44452965,0.329929081,-0.044878731,81.28204235
10314,17.75306748,0.286011386,0.030504052,81.28204235
30281,8.871345029,0.17704567,0.164888663,82.5182468
32210,8.496221006,0.456137216,0.170156065,50.34865683
37075,15.4442956,0.165788919,0.052008278,82.46228266
60611,72.64059155,0.080335286,-0.124228132,52.30903071
11215,71.69925869,0.248842029,-0.128046128,81.28204235
90026,33.68329868,0.343050566,-0.065340418,152.3004131
85225,16.93401148,0.193008246,0.034403839,74.87496948
91910,20.9623558,0.211007807,0.000770237,129.6726517
87111,20.73589024,0.05883711,0.002204331,28.96700856
28027,13.21212121,0.122010973,0.07964011,70.56674724
6010,12.39235056,-0.051857163,0.089393517,32.86493179
78240,12.20285261,0.110226641,0.092595181,48.38159683
87114,16.96289367,0.010176038,0.032038593,28.96700856
89108,13.54166667,0.315491754,0.074615029,65.77163
85308,18.81846635,0.132928735,0.017161951,74.87496948
11211,51.88202965,0.549694346,-0.108609887,81.28204235
93722,15.23683547,0.152330027,0.052827438,61.96616918
80134,23.78389155,0.247721966,-0.018277035,103.8383261
48180,6.846000569,0.183679496,0.206623244,42.45016085
85281,16.88836724,0.299121463,0.035123565,74.87496948
15601,11.34669152,-0.088845372,0.09904963,18.25259743
95608,20.34976949,0.137877652,0.005391006,129.2044897
43081,16.85447969,0.175092691,0.03457267,50.37684518
44060,14.36392915,-0.017423656,0.058136702,26.65282911
80013,17.01056619,0.437960817,0.036327819,103.8383261
33024,12.23577236,0.411573443,0.104383579,73.50679662
20906,15.51231849,0.051860047,0.054024441,40.40026142
33009,11.29177958,0.555113212,0.123636951,73.50679662
90066,51.62508663,0.505418608,-0.107454055,152.3004131
43123,12.27740679,0.127676635,0.090063196,50.37684518
97229,30.84352865,0.17035746,-0.051624521,108.107778
76028,11.40558181,0.201331125,0.11183711,73.61703972
91709,31.88166115,0.148910563,-0.056368001,101.9240121
11385,21.00907464,0.324508648,0.000419836,81.28204235
11373,24.82745399,0.23815822,-0.025701386,81.28204235
65807,7.780291604,-0.018142163,0.186785814,40.77376608
98012,28.15871274,0.468017592,-0.042333746,131.9832885
77459,15.53604224,0.150038129,0.050527847,33.66578685
92677,33.40956341,0.128899031,-0.063173764,152.3004131
95823,13.67007416,0.345980684,0.07807051,129.2044897
33908,19.63478064,0.103715227,0.010847559,105.6052527
44256,17.60869565,0.052712648,0.026146724,26.65282911
2148,16.07630358,0.301510647,0.049630639,98.07949625
60620,6.338781864,0.090709715,0.261666448,52.30903071
45011,14.43306619,0.035251787,0.05910932,45.381349
76063,15.06864731,0.2325621,0.056727148,73.61703972
33647,17.34107436,0.084566476,0.030918748,73.6230517
92804,20.01732502,0.214922708,0.00853267,152.3004131
11238,92.19389059,0.533384583,-0.144128809,81.28204235
60634,13.01809691,0.110500161,0.087235511,52.30903071
8753,8.445168712,0.002900937,0.208056384,81.28204235
65203,16.99134199,0.034808257,0.031929966,28.14766094
98103,40.35472664,0.566696866,-0.083908011,131.9832885
92345,11.33314958,0.319635937,0.120680835,101.9240121
75228,10.04951609,0.482176127,0.141460543,73.61703972
92126,23.34168185,0.221020369,-0.016108841,129.6726517
90019,38.54469854,0.416193287,-0.080340426,152.3004131
43130,9.147189761,0.063885731,0.146961434,50.37684518
60016,13.00350263,0.069741289,0.087134515,52.30903071
46307,10.38626192,0.031794743,0.13586013,52.30903071
76244,14.14022057,0.205428987,0.068590725,73.61703972
27610,9.941107185,0.146727445,0.138971691,50.50621299
89121,13.49637681,0.348821721,0.075393437,65.77163
29732,11.09090909,0.110460477,0.114317336,70.56674724
75056,15.56943507,0.29136438,0.050921621,73.61703972
30040,17.14619883,0.107344846,0.032917342,82.5182468
30188,13.49707602,0.214414064,0.076867012,82.5182468
79938,11.30393996,-0.118679604,0.099156189,6.692657668
92336,20.56229327,0.13025879,0.003800312,101.9240121
20011,25.25289607,0.336310587,-0.027647652,40.40026142
77095,12.60330579,0.08183735,0.08982911,33.66578685
91911,18.56405586,0.218427849,0.021511983,129.6726517
92503,17.62219772,0.261396052,0.030089637,101.9240121
94536,29.26077469,0.416609606,-0.049501558,214.0716907
7002,11.91526074,0.243563749,0.117563569,81.28204235
27587,18.02120141,0.063789106,0.024444366,50.50621299
11233,27.23351227,0.742723826,-0.040004207,81.28204235
7302,45.60646728,0.728061292,-0.098656421,81.28204235
90280,15.03465003,0.259228733,0.063119977,152.3004131
22191,12.7223038,0.080800118,0.09551906,40.40026142
19111,9.663588391,0.043184145,0.147228573,44.04448509
89117,22.12732919,0.216964918,-0.007238826,65.77163
87120,15.16994075,-0.031944344,0.049654904,28.96700856
43230,14.90678909,0.15142316,0.055215462,50.37684518
40475,11.23603162,0.006316175,0.106525337,40.17452361
46227,10.19005848,0.095687988,0.12338784,36.648403
11236,15.08179959,0.165672429,0.062763314,81.28204235
91730,21.12274899,0.153229255,-0.000455191,101.9240121
23320,16.80900621,-0.013787239,0.035025048,21.55516179
74012,12.67806268,0.0255688,0.079913792,17.97541783
90201,15.15592516,0.289921127,0.061580829,152.3004131
92592,21.77508269,0.115305927,-0.005164238,101.9240121
32244,9.890539484,0.330627665,0.136838568,50.34865683
21117,14.01608911,0.003381521,0.070474016,21.02478696
92109,46.72131148,0.355593309,-0.097524795,129.6726517
34787,17.48826291,0.253791628,0.030241196,80.20037618
77450,14.64072544,0.096296615,0.06112536,33.66578685
92101,24.76472374,0.262518052,-0.024920864,129.6726517
32822,10.69751844,0.433283785,0.127560115,80.20037618
30080,18.1871345,0.264533495,0.023379995,82.5182468
7093,13.18698875,0.365450819,0.093956489,81.28204235
60626,18.77310761,0.014217175,0.018380396,52.30903071
90004,54.45599446,0.356824223,-0.110465548,152.3004131
28078,18.21212121,0.139368892,0.02274276,70.56674724
34135,20.04183627,0.153535774,0.007661262,105.6052527
90706,18.34372834,0.256677732,0.02403657,152.3004131
30062,19.22222222,0.191134078,0.014239249,82.5182468
33186,14.6567299,0.267677162,0.065241104,73.50679662
30052,11.60818713,0.157971188,0.10656777,82.5182468
30041,20.68421053,0.128881428,0.00274025,82.5182468
75217,6.262660365,0.312639313,0.252835082,73.61703972
33012,14.47606143,0.44012905,0.068505271,73.50679662
30331,8.280701754,0.261824031,0.181560593,82.5182468
11372,27.53706544,0.332627176,-0.040550676,81.28204235
32256,21.5076883,0.022484753,-0.003038647,50.34865683
34711,14.24100156,0.185149353,0.067240719,80.20037618
60649,6.654991243,-0.219861594,0.240522228,52.30903071
27834,7.201821805,-0.11532275,0.191618195,47.84480118
92335,15.65141492,0.282229808,0.052178268,101.9240121
37130,10.80040188,0.263017731,0.124292324,82.46228266
23454,19.49404762,-0.001415187,0.011531369,21.55516179
38401,9.667336459,0.270409436,0.148927609,82.46228266
92021,19.14465695,0.214579772,0.016077341,129.6726517
48185,10.13378878,0.225985028,0.126843785,42.45016085
93065,19.43669457,0.152432426,0.013616812,130.6372203
91342,18.26749827,0.266389864,0.024818928,152.3004131
44130,10.77294686,0.006631883,0.107961112,26.65282911
95747,24.24333534,0.1481514,-0.02081707,129.2044897
32218,10.84180349,0.173322427,0.11677211,50.34865683
95123,29.19183445,0.458517004,-0.049239711,197.0640414
43026,17.29966611,0.188825897,0.030353431,50.37684518
20019,12.58769783,0.391836155,0.100262886,40.40026142
22193,13.02822646,0.067359972,0.090180609,40.40026142
80634,15.82072299,0.34420543,0.048925468,82.35017833
2155,20.98007098,0.337487056,0.000647594,98.07949625
92627,31.44837145,0.208322461,-0.056616776,152.3004131
85705,11.05870021,0.185027098,0.107556577,42.83554019
20878,24.66960352,-0.003029813,-0.023505737,40.40026142
30022,23.91812865,0.099452021,-0.018356752,82.5182468
23666,11.07660455,-0.047303708,0.110575012,21.55516179
2360,12.23041223,0.155717075,0.108961847,98.07949625
33064,10.1129178,0.539445277,0.150073793,73.50679662
20001,32.35845978,0.271682972,-0.059446668,40.40026142
29072,15.46072975,-0.002513666,0.046836481,28.14766094
11218,39.01137526,0.447691774,-0.082201262,81.28204235
33027,18.15718157,0.144309692,0.024621936,73.50679662
89052,26.92158385,0.15252782,-0.033726685,65.77163
90011,13.09078309,0.399505469,0.094507863,152.3004131
75206,26.53049741,0.343727869,-0.033095616,73.61703972
11223,32.80291411,0.31895324,-0.062566088,81.28204235
32174,15.63534505,0.232548102,0.048446669,82.29521585
33063,12.15447154,0.349081812,0.105482917,73.50679662
87121,11.17087621,-0.041333704,0.102223118,28.96700856
90025,60.43312543,0.358723278,-0.117978417,152.3004131
10021,571.7951176,0.230296751,-0.180068658,81.28204235
90027,59.57726958,0.310941451,-0.116545127,152.3004131
10701,14.69197342,0.125759147,0.068095235,81.28204235
44077,12.0531401,-0.024193102,0.08780435,26.65282911
75035,20.61670043,0.234671905,0.003292505,73.61703972
8831,13.94746933,0.016425814,0.078533784,81.28204235
77082,9.923094582,0.1663794,0.140763713,33.66578685
34953,11.87720459,0.384174168,0.105201605,96.45856676
94544,17.96508456,0.464090762,0.029177766,214.0716907
19124,4.84828496,-0.008219856,0.315325419,44.04448509
78641,14.36567164,0.199798853,0.065468807,53.17541725
60616,17.29422067,0.000450273,0.0323049,52.30903071
43228,9.494991653,0.147579574,0.140298064,50.37684518
33313,10.44263776,0.586250665,0.142518036,73.50679662
75150,9.318028359,0.356809858,0.157650492,73.61703972
95051,44.10234899,0.781302256,-0.096544034,197.0640414
20147,22.01011584,0.009544461,-0.006837221,40.40026142
55901,17.22918676,0.129967324,0.029698974,35.78363505
23452,15.04270186,-0.033083113,0.053752979,21.55516179
91710,22.92355752,0.147580193,-0.012941025,101.9240121
91335,19.14760915,0.221982415,0.016264155,152.3004131
35242,27.15991203,0.030798765,-0.033235059,24.6559489
30127,11.66666667,0.168744435,0.10562257,82.5182468
90731,22.35273735,0.18919457,-0.009551733,152.3004131
29730,8.224242424,0.21597706,0.18017061,70.56674724
80015,20.02591707,0.369725254,0.008102301,103.8383261
32225,15.1876466,0.190847182,0.05309128,50.34865683
27713,15.1266766,0.135788769,0.054241309,53.84777928
30004,24.36842105,0.129896013,-0.020986323,82.5182468
43068,11.48441848,0.106038326,0.102513644,50.37684518
93550,9.237699238,0.383199778,0.184202596,152.3004131
11208,14.39800613,0.249161404,0.073260372,81.28204235
89123,19.56521739,0.254376213,0.011237008,65.77163
94509,11.14839062,0.419286953,0.14015688,214.0716907
80525,21.91318328,0.291408611,-0.006072335,73.80201383
63123,12.23908918,0.01109725,0.085976584,28.58788217
21215,3.867574257,-0.019748794,0.386007681,21.02478696
29464,28.56337393,0.260141013,-0.042353213,73.53763671
60622,39.45806577,0.253025003,-0.079432374,52.30903071
7087,14.34368609,0.535162716,0.075502403,81.28204235
32828,16.16364856,0.152136153,0.043721331,80.20037618
77057,32.42653811,0.083286519,-0.056426388,33.66578685
23451,33.75388199,0.033914865,-0.059566956,21.55516179
23223,10.41837013,0.183505234,0.122985626,40.17452361
60615,22.19303366,0.021907621,-0.007908314,52.30903071
30135,9.678362573,0.188663526,0.145591248,82.5182468
27284,12.17837525,-0.011666442,0.089338556,37.09667459
19446,17.36477573,0.02448184,0.03092494,44.04448509
14221,20.07042254,0.067770416,0.006756035,43.36647738
98115,40.31358566,0.566250403,-0.083804724,131.9832885
60641,14.18077447,0.172417815,0.070254927,52.30903071
94122,38.59247136,0.479192195,-0.082069273,214.0716907
93727,15.98639456,0.178229221,0.044503132,61.96616918
76116,10.56718433,0.25985731,0.128701957,73.61703972
21122,15.63531353,0.029242784,0.050003358,21.02478696
93536,12.14137214,0.271677769,0.111433124,152.3004131
93535,8.482328482,0.323393466,0.208123302,152.3004131
85251,26.29107981,0.265546654,-0.030946912,74.87496948
60453,9.826814555,0.009545704,0.148422553,52.30903071
33319,10.05871725,0.420973881,0.150508162,73.50679662
78249,13.53671421,0.056790913,0.072807504,48.38159683
19020,13.92919965,0.009929915,0.070642336,44.04448509
33321,10.55555556,0.385057148,0.1384937,73.50679662
2301,10.32623533,0.318016007,0.153445949,98.07949625
95758,19.56303869,0.234999454,0.011822921,129.2044897
60660,25.6032302,0.145214654,-0.028469285,52.30903071
93306,14.49592075,0.05282371,0.058789299,33.71694653
73160,11.25082183,-0.016749023,0.09922281,8.872586383
14580,15.84699454,-0.030984421,0.042240934,35.78363505
19720,9.839489886,0.084825473,0.143712347,44.04448509
89031,15.65087992,0.312858031,0.048335005,65.77163
19120,5.079155673,0.021180657,0.304046388,44.04448509
27707,14.79756582,0.218056681,0.058569124,53.84777928
11204,31.19887526,0.324186268,-0.056595246,81.28204235
93307,12.11392774,0.109461781,0.091044341,33.71694653
33467,15.4968383,0.189768202,0.053889748,73.50679662
22204,26.20737478,0.131922233,-0.032275808,40.40026142
20874,13.20770109,-0.0383416,0.086183156,40.40026142
37128,13.65818263,0.277810125,0.075836418,82.46228266
93309,15.12237762,0.042385838,0.051556612,33.71694653
95035,32.45805369,0.520972836,-0.062807283,197.0640414
66061,17.73333333,0.119447477,0.025794862,42.54244579
11219,34.49642127,0.265698127,-0.068032785,81.28204235
21222,7.018358086,0.074997038,0.228962683,21.02478696
60056,15.5039891,0.043014958,0.052270022,52.30903071
27703,11.45057129,0.121773911,0.107085882,53.84777928
85282,18.14684403,0.18649957,0.023037839,74.87496948
29223,9.206864564,-0.033196823,0.138514795,28.14766094
29445,9.906405052,0.08041298,0.14099456,73.53763671
75043,10.83164528,0.328277827,0.123858553,73.61703972
33157,14.44444444,0.469095252,0.06906539,73.50679662
90802,19.86139986,0.404471669,0.01001755,152.3004131
94538,27.13311511,0.496927364,-0.03950879,214.0716907
37064,23.91158741,0.192751612,-0.018624238,82.46228266
98682,16.37690492,0.353130778,0.042398811,108.107778
94541,17.59138025,0.452009826,0.033286109,214.0716907
60085,5.570149835,0.377277921,0.302156791,52.30903071
98133,28.28670689,0.650111332,-0.043359663,131.9832885
70726,11.11345128,-0.073182299,0.106681467,35.64636398
77007,23.62832874,0.051421858,-0.01663115,33.66578685
75002,16.33468377,0.250907587,0.042118403,73.61703972
92630,26.04296604,0.125999257,-0.03195923,152.3004131
31907,5.15442404,-0.240973111,0.260969101,50.37684518
28216,9.636363636,0.248728692,0.145331901,70.56674724
46143,12.71929825,0.023078054,0.081448025,36.648403
37167,12.10091538,0.296026734,0.100382464,82.46228266
32792,13.87771071,0.267829652,0.072646428,80.20037618
92647,26.27165627,0.146015736,-0.033232752,152.3004131
37122,17.35320384,0.253575957,0.031584468,82.46228266
32246,12.69872296,0.204610773,0.086002508,50.34865683
20020,13.74612498,0.309625358,0.080312376,40.40026142
77521,9.848484848,0.09709551,0.141666916,33.66578685
99208,19.56893869,0.232704156,0.010713132,65.1803294
77083,9.441000918,0.189438939,0.15205931,33.66578685
63021,21.02308665,0.066789701,0.000257818,28.58788217
11368,23.49821063,0.408042153,-0.01770252,81.28204235
29681,16.77341304,0.056143173,0.034791825,47.84480118
28205,16.11515152,0.597452727,0.044637838,70.56674724
30253,9.847953216,0.083808519,0.140650168,82.5182468
29485,12.21808751,0.120692999,0.096852873,73.53763671
92104,28.77200971,0.22825505,-0.045258402,129.6726517
92115,21.77823315,0.20430983,-0.005371301,129.6726517
90631,21.53846154,0.209812796,-0.003651546,152.3004131
15301,10.34482759,-0.118665824,0.115449981,18.25259743
6516,10.94170953,-0.056125413,0.114903556,35.24911346
27705,16.77844014,0.176363027,0.036330379,53.84777928
97045,21.55505473,0.327692486,-0.003575106,108.107778
1960,14.9979525,0.174577807,0.063340416,98.07949625
32608,16.87948923,0.093628472,0.034480516,85.64327416
78758,15.28720036,0.458523245,0.054781088,53.17541725
11203,15.65375767,0.252457491,0.055405889,81.28204235
33511,12.29767769,0.282141427,0.095606407,73.6230517
63129,18.23213156,0.048856424,0.020984126,28.58788217
85022,19.28794992,0.159308961,0.013343636,74.87496948
92154,18.12386157,0.248767835,0.0258903,129.6726517
85204,13.99321857,0.209535377,0.067877487,74.87496948
94513,15.8974359,0.293204353,0.053532507,214.0716907
87124,14.07857811,0.047226676,0.06246986,28.96700856
78251,12.15002641,0.061843742,0.093040639,48.38159683
78741,14.15649028,0.408026991,0.069204174,53.17541725
89110,12.7199793,0.405761764,0.086935544,65.77163
92646,30.13167013,0.132299776,-0.051024931,152.3004131
94587,24.88543372,0.433428759,-0.026824377,214.0716907
74133,14.73567585,-0.022920952,0.054211765,17.97541783
98122,40.44157981,0.612725345,-0.084334401,131.9832885
11220,29.32962679,0.26221182,-0.048602902,81.28204235
30066,14.79532164,0.23317484,0.059573435,82.5182468
21224,9.106848185,0.247065054,0.166683184,21.02478696
28215,10.2969697,0.215746747,0.130793822,70.56674724
20852,28.28356991,-0.021859342,-0.04157524,40.40026142
85142,19.70526865,0.212425151,0.010079186,74.87496948
33458,16.58988257,0.184021353,0.040965596,73.50679662
75211,7.787530948,0.313248725,0.199352266,73.61703972
95670,16.19563039,0.269786391,0.044825538,129.2044897
85345,13.02164841,0.19750784,0.08118112,74.87496948
21061,12.47421617,-0.019729017,0.093572187,21.02478696
32765,16.28101945,0.122100134,0.042322572,80.20037618
92376,15.22877619,0.24711968,0.057346255,101.9240121
43229,10.31580412,0.170402933,0.123925074,50.37684518
60148,13.00350263,0.025969739,0.086749536,52.30903071
37421,13.70106762,0.061388823,0.06823704,49.28461006
37066,12.69814691,0.198355488,0.089874298,82.46228266
95014,69.63646532,0.487360985,-0.129318411,197.0640414
94568,26.90398254,0.245480823,-0.037607127,214.0716907
37027,32.75284662,0.138870155,-0.05807963,82.46228266
45044,9.335114277,-0.036295944,0.13809898,45.381349
19067,22.02066843,0.020915256,-0.00661398,44.04448509
19134,2.561565523,-0.00441178,0.475791347,44.04448509
28210,22.04848485,0.261549612,-0.006832179,70.56674724
33414,17.06413731,0.179690464,0.035775933,73.50679662
30263,9.608187135,0.172202464,0.147025343,82.5182468
92105,16.37826351,0.282603721,0.045066685,129.6726517
28227,11.64242424,0.220085362,0.10530314,70.56674724
45013,10.00296824,0.003218784,0.125290039,45.381349
85008,14.5409494,0.488760857,0.06194106,74.87496948
11216,51.08320552,0.820382546,-0.108874068,81.28204235
70072,7.849264706,-0.016336795,0.186718298,32.57462651
27519,25.05889282,0.118597639,-0.024728218,50.50621299
23322,21.94616977,0.012374125,-0.005930928,21.55516179
94080,28.54609929,0.426262307,-0.04626267,214.0716907
38305,9.524822695,-0.079881748,0.13597835,20.37870621
33433,16.09756098,0.175153612,0.046564335,73.50679662
92122,33.75455373,0.159461473,-0.064046189,129.6726517
89074,20.19927536,0.253586192,0.006315788,65.77163
89103,16.30434783,0.367673517,0.041367335,65.77163
77346,12.20730028,0.08548099,0.096256203,33.66578685
23455,19.24171843,-0.015691349,0.01350266,21.55516179
14094,11.52749832,0.002464239,0.094430923,43.36647738
79924,7.410881801,-0.139343704,0.177626997,6.692657668
30058,7.321637427,0.273011047,0.210528584,82.5182468
30047,12.1871345,0.133591347,0.096469578,82.5182468
12180,11.33519702,-0.040149698,0.105153914,34.33186378
30101,13.32748538,0.152098194,0.07893882,82.5182468
33015,15.14453478,0.459787279,0.059458661,73.50679662
60608,11.48083285,0.186218752,0.114888308,52.30903071
41042,12.31819531,0.024678708,0.086806547,45.381349
92648,39.77823978,0.198951857,-0.082053458,152.3004131
55124,15.19640853,0.096465034,0.054576327,66.49397702
78753,13.1953867,0.341317641,0.082707032,53.17541725
92620,36.26819127,0.134736857,-0.072167417,152.3004131
94112,28.19967267,0.387232975,-0.044499102,214.0716907
37129,13.03862469,0.284405687,0.085080433,82.46228266
90640,19.24116424,0.249399543,0.015439688,152.3004131
78759,25.6727725,0.215951158,-0.028387647,53.17541725
10014,286.2762014,-0.053924598,-0.166404657,81.28204235
89148,19.46169772,0.177949475,0.011992111,65.77163
78254,13.62916006,0.034210625,0.071412293,48.38159683
33141,37.52935863,0.305531027,-0.075254759,73.50679662
95112,25.61800895,0.572084475,-0.031327065,197.0640414
78664,12.28516508,0.219772324,0.096407714,53.17541725
96815,41.78553861,0.143902971,-0.085277659,76.39016614
94087,63.6549217,0.637591145,-0.124783868,197.0640414
98208,21.61272628,0.407637206,-0.004112865,131.9832885
19148,11.54903254,0.364914993,0.111119469,44.04448509
7305,9.429320041,0.492593932,0.182951834,81.28204235
32825,13.16230718,0.27884182,0.0831304,80.20037618
53704,14.84184915,0.128442559,0.056320335,38.71275915
20904,17.3560124,0.033140626,0.032801595,40.40026142
95648,23.41150531,0.165436041,-0.015862939,129.2044897
84404,15.53480475,0.213645219,0.048131761,69.27530604
8759,5.096497955,0.024481577,0.377965582,81.28204235
77070,11.35789715,0.094343587,0.111121597,33.66578685
2151,14.35640186,0.371258334,0.073757237,98.07949625
19131,5.41996482,0.210127763,0.290903218,44.04448509
96706,27.3118544,0.167465507,-0.037907474,76.39016614
78209,26.57818278,0.223984625,-0.032177238,48.38159683
75204,22.83929777,0.327496578,-0.012178964,73.61703972
95125,41.05425056,0.525836906,-0.088428352,197.0640414
33436,12.93134598,0.244214598,0.091174552,73.50679662
90036,63.06306306,0.341692619,-0.12068515,152.3004131
97124,20.46039923,0.282197861,0.004532739,108.107778
33463,10.6097561,0.515835936,0.138213487,73.50679662
33021,15.75880759,0.232890508,0.05084387,73.50679662
33324,16.42276423,0.187948013,0.042861769,73.50679662
6511,12.14180749,-0.008433069,0.094683709,35.24911346
7047,13.39148773,0.333649429,0.090160312,81.28204235
92562,20.07993385,0.13033213,0.007621525,101.9240121
98034,32.93563723,0.620337314,-0.062197082,131.9832885
8873,10.62436094,0.012711432,0.144007479,81.28204235
76179,11.37182084,0.20219977,0.112469984,73.61703972
77375,11.72520661,0.130381137,0.104856783,33.66578685
11354,30.07413088,0.302221331,-0.05194969,81.28204235
30067,21.74853801,0.167303573,-0.004803756,82.5182468
60004,17.71259,0.009364552,0.028194036,52.30903071
20910,24.53907652,0.041446669,-0.022885916,40.40026142
11746,13.38509714,-0.02267287,0.08729851,81.28204235
30075,24.53216374,0.148121337,-0.021940819,82.5182468
85255,48.55894627,0.054046231,-0.093777317,74.87496948
53711,19.9107867,0.100160954,0.008335362,38.71275915
2780,16.18333333,0.13797953,0.043509776,75.63484714
2135,25.18427518,0.346066858,-0.02783465,98.07949625
76137,11.34931353,0.241081839,0.113196618,73.61703972
34668,6.315974666,0.413376553,0.247340754,73.6230517
45140,18.69991095,0.070593308,0.017507389,45.381349
92117,25.54265331,0.245802058,-0.029299764,129.6726517
32771,11.6811983,0.250171973,0.107400666,80.20037618
8527,11.22827198,0.052035962,0.130333438,81.28204235
92130,48.75531269,0.211402343,-0.099903468,129.6726517
22407,10.67466145,0.049939319,0.135862142,40.40026142
22201,41.49942894,0.128681194,-0.084531858,40.40026142
19711,14.60532102,0.011390996,0.06169842,44.04448509
